Pallet: "claims", Extrinsic: "claim", Lowest values: [], Highest values: [], Steps: [100], Repeat: 100
u,extrinsic_time,storage_root_time
920,35968000,8523000
920,35261000,7162000
920,34997000,7356000
920,34165000,7588000
920,34704000,8093000
920,35553000,8185000
920,36170000,8111000
920,35730000,7580000
920,35627000,8933000
920,34076000,8431000
920,35588000,8945000
920,36249000,7302000
920,35748000,8966000
920,35669000,8597000
920,34811000,8908000
920,34398000,7493000
920,36293000,8411000
920,34344000,7712000
920,35990000,8512000
920,36049000,8461000
920,35996000,8382000
920,36662000,8474000
920,35712000,8580000
920,36289000,8664000
920,35691000,8679000
920,35845000,8548000
920,36127000,8552000
920,35837000,8401000
920,36410000,7959000
920,35523000,8569000
920,35784000,8190000
920,36292000,8206000
920,35269000,8609000
920,35826000,8548000
920,36370000,8309000
920,41422000,10320000
920,36204000,8596000
920,39282000,8845000
920,35444000,8539000
920,33813000,7219000
920,36032000,7677000
920,33908000,7044000
920,36148000,7081000
920,35704000,7551000
920,35881000,8819000
920,36102000,8290000
920,35869000,8906000
920,36306000,7986000
920,36408000,8914000
920,35199000,7959000
920,36809000,8698000
920,36530000,8549000
920,36067000,8455000
920,35259000,8512000
920,35613000,7930000
920,35639000,7875000
920,35281000,7344000
920,35931000,7275000
920,35559000,7941000
920,35342000,7614000
920,35438000,7770000
920,35195000,7263000
920,34890000,7002000
920,34847000,8840000
920,35034000,7510000
920,35308000,7537000
920,36205000,8668000
920,34961000,7489000
920,35800000,8576000
920,35407000,8050000
920,35513000,7644000
920,35242000,8621000
920,33530000,7511000
920,35605000,7851000
920,35037000,8391000
920,35411000,8437000
920,35937000,8540000
920,35352000,7430000
930,35803000,7603000
930,35925000,8521000
930,35643000,9015000
930,35673000,8575000
930,35418000,8425000
930,35254000,8347000
930,36195000,8453000
930,34674000,7510000
930,35129000,7292000
930,38694000,9989000
930,41013000,8330000
930,36715000,8379000
930,35195000,7294000
930,36200000,8309000
930,36009000,8468000
930,34619000,8054000
930,35210000,8530000
930,35058000,7706000
930,33982000,7412000
930,35303000,7411000
930,35381000,8521000
930,35059000,8796000
930,35234000,8057000
930,35313000,7802000
930,35184000,8966000
930,35841000,8144000
930,36262000,8606000
930,35532000,8087000
930,35328000,7830000
930,36587000,8244000
930,35734000,8390000
930,35845000,8394000
930,35839000,8784000
930,36275000,8505000
930,35534000,8768000
930,35264000,8705000
930,35756000,8050000
930,36754000,8460000
930,35917000,8654000
930,35476000,8558000
930,34404000,7902000
930,35346000,7843000
930,35019000,7550000
930,35385000,7837000
930,35417000,8603000
930,34438000,7655000
930,35441000,7639000
930,35340000,7629000
930,35213000,7383000
930,36750000,8367000
930,35926000,8364000
930,35601000,8510000
930,33121000,7378000
930,34915000,7309000
930,35410000,7535000
930,36374000,8121000
930,36120000,7798000
930,36534000,8610000
930,37182000,8446000
930,34838000,7600000
930,36427000,8998000
930,40786000,9139000
930,38446000,8986000
930,36853000,8514000
930,35303000,8768000
930,35617000,8947000
930,36017000,8661000
930,35151000,7024000
930,35357000,8544000
930,35075000,7972000
930,36415000,8334000
930,35761000,8660000
930,35167000,7412000
930,35974000,8224000
930,35917000,7196000
930,36016000,8509000
930,35641000,8322000
930,34664000,7439000
930,35178000,8859000
930,35497000,7551000
930,34603000,8799000
930,35231000,7908000
930,36273000,8469000
930,35324000,8095000
930,35599000,7311000
930,35401000,8103000
930,35957000,8304000
930,35679000,8941000
930,35586000,7532000
930,35045000,8812000
930,36005000,8507000
930,35586000,8698000
930,35873000,8752000
930,36376000,8664000
930,35445000,8035000
930,36074000,8496000
930,35752000,8913000
930,35795000,8338000
930,36813000,8618000
930,35800000,8170000
940,59499000,9811000
940,59422000,9786000
940,58972000,9095000
940,55694000,9071000
940,58564000,10712000
940,56730000,11024000
940,57966000,10353000
940,72658000,11238000
940,59912000,10776000
940,63749000,10322000
940,66336000,10939000
940,59426000,10014000
940,56935000,10379000
940,54860000,10180000
940,56342000,9585000
940,60599000,10559000
940,60159000,9671000
940,59131000,10231000
940,59640000,10901000
940,56532000,10377000
940,59830000,11542000
940,59524000,9809000
940,58829000,10032000
940,59240000,9692000
940,55455000,9495000
940,59446000,13340000
940,59427000,9696000
940,57331000,9668000
940,59749000,10605000
940,57296000,9100000
940,58542000,9417000
940,56995000,9310000
940,57267000,9242000
940,59432000,11841000
940,55766000,9191000
940,59126000,9723000
940,58238000,9094000
940,59096000,8833000
940,58683000,10166000
940,58795000,9372000
940,60542000,11347000
940,62921000,11709000
940,63954000,11164000
940,61246000,10885000
940,62144000,11872000
940,60534000,10793000
940,64135000,10956000
940,63406000,11004000
940,64917000,11480000
940,64187000,12982000
940,62569000,11086000
940,61026000,11894000
940,61137000,10281000
940,58112000,9989000
940,57789000,10131000
940,57300000,10178000
940,60833000,10208000
940,58749000,9655000
940,58877000,10585000
940,61036000,9602000
940,56586000,9742000
940,57705000,9624000
940,61159000,11388000
940,57758000,9993000
940,60421000,10517000
940,59051000,10915000
940,59902000,9665000
940,60220000,9406000
940,61684000,11388000
940,59766000,11071000
940,60497000,11294000
940,60316000,10452000
940,61129000,12437000
940,60083000,11268000
940,61235000,10804000
940,63091000,10762000
940,60977000,11361000
940,68424000,13626000
940,71408000,11133000
940,60851000,11402000
940,61598000,10866000
940,60264000,10742000
940,59746000,11056000
940,60845000,10910000
940,60031000,10861000
940,60585000,11195000
940,60750000,11178000
940,73054000,13475000
940,71287000,12282000
940,60721000,11036000
940,59991000,10744000
940,60311000,10886000
940,55527000,9308000
940,55342000,11084000
940,59211000,10056000
940,57544000,9067000
940,60294000,10929000
940,60397000,10630000
940,61239000,10655000
940,58891000,10079000
950,35264000,8431000
950,35945000,8565000
950,35544000,9011000
950,35859000,8554000
950,35540000,8165000
950,35543000,8486000
950,35399000,7997000
950,34462000,7444000
950,35075000,8099000
950,36412000,9025000
950,35363000,7916000
950,34913000,7608000
950,35056000,7755000
950,35402000,8722000
950,35528000,7780000
950,35530000,8498000
950,35744000,8254000
950,35524000,7391000
950,35569000,7814000
950,35111000,7758000
950,35821000,8524000
950,36093000,8669000
950,35136000,8030000
950,35426000,7480000
950,35381000,8638000
950,33014000,8646000
950,36516000,8432000
950,36116000,9042000
950,35381000,8214000
950,35320000,8559000
950,36240000,8352000
950,35955000,8336000
950,37962000,8713000
950,36122000,8545000
950,35435000,8682000
950,36301000,9281000
950,44178000,10849000
950,35245000,8572000
950,35144000,9282000
950,35753000,8383000
950,35254000,8578000
950,35522000,7673000
950,34637000,7527000
950,36329000,8637000
950,36340000,9111000
950,36069000,8500000
950,35142000,7642000
950,35663000,7293000
950,35936000,8322000
950,35467000,8367000
950,35800000,8210000
950,33670000,7034000
950,35788000,8516000
950,34788000,7470000
950,35417000,7741000
950,36311000,8184000
950,35840000,8024000
950,35706000,8339000
950,36404000,8441000
950,35665000,8507000
950,36312000,8489000
950,35954000,8575000
950,35601000,8472000
950,36240000,8433000
950,35456000,9706000
950,34126000,7703000
950,35588000,9178000
950,35775000,8924000
950,35860000,8375000
950,35936000,8620000
950,35570000,9148000
950,33937000,7974000
950,35675000,8037000
950,35220000,8016000
950,36416000,8799000
950,35003000,7171000
950,33309000,7080000
950,35449000,8445000
950,34016000,7430000
950,35910000,8444000
950,33562000,7799000
950,35821000,7799000
950,35793000,7757000
950,36178000,8912000
950,35675000,8826000
950,35128000,9749000
950,34469000,7569000
950,35108000,8386000
950,35819000,8316000
950,35249000,8307000
950,35560000,8481000
950,43339000,8869000
950,36269000,8872000
950,36798000,8428000
950,35146000,7350000
950,35102000,8001000
950,35733000,8410000
950,35284000,8383000
950,35487000,8678000
950,35095000,8061000
960,35620000,7983000
960,35687000,8021000
960,36412000,8372000
960,35148000,7868000
960,35773000,9114000
960,35527000,8459000
960,34865000,7551000
960,35528000,9166000
960,36308000,8018000
960,35671000,7847000
960,35981000,7764000
960,35569000,8637000
960,33791000,7481000
960,35849000,8248000
960,35189000,7175000
960,35509000,8371000
960,35862000,9304000
960,36058000,8169000
960,35193000,8543000
960,35383000,9114000
960,35851000,8854000
960,35460000,8477000
960,36042000,8637000
960,36021000,8573000
960,35434000,8630000
960,36589000,8355000
960,33440000,7558000
960,35035000,8636000
960,34064000,7415000
960,35284000,7491000
960,35741000,7477000
960,36011000,7528000
960,35233000,7710000
960,33550000,7277000
960,35621000,7940000
960,34748000,9224000
960,35146000,8066000
960,35639000,8191000
960,35703000,7920000
960,34838000,7514000
960,37370000,8609000
960,35825000,8429000
960,35213000,8258000
960,34984000,7382000
960,36184000,8149000
960,35756000,8504000
960,35910000,8298000
960,35368000,7727000
960,36209000,8348000
960,37189000,8806000
960,41900000,8478000
960,35659000,8424000
960,35675000,8960000
960,36657000,8445000
960,35519000,8875000
960,34752000,7217000
960,34757000,9298000
960,36132000,7282000
960,35289000,7983000
960,34582000,7372000
960,34465000,7167000
960,35106000,7777000
960,34501000,7183000
960,35227000,7580000
960,36030000,8324000
960,35275000,10160000
960,35692000,8295000
960,35852000,7449000
960,35381000,8506000
960,35635000,8620000
960,34704000,7249000
960,33997000,8231000
960,35667000,7276000
960,34836000,7259000
960,35168000,6953000
960,36013000,7765000
960,34724000,8029000
960,36079000,8029000
960,34341000,8993000
960,35468000,8760000
960,36133000,9683000
960,35807000,8600000
960,35626000,8297000
960,35400000,8801000
960,36141000,8149000
960,35667000,8519000
960,35181000,7893000
960,35972000,8082000
960,34806000,7456000
960,35765000,7904000
960,35311000,8325000
960,34879000,7808000
960,35470000,7796000
960,34243000,7648000
960,35293000,7764000
960,35555000,7925000
960,34901000,7614000
960,33990000,7335000
960,35535000,7763000
960,35805000,8105000
970,40182000,9087000
970,43057000,10042000
970,35755000,8645000
970,35454000,8200000
970,35332000,8917000
970,35212000,8301000
970,35055000,7377000
970,35879000,8389000
970,35450000,8304000
970,36111000,8466000
970,35315000,8276000
970,35874000,8400000
970,35519000,8618000
970,36946000,8310000
970,37388000,8312000
970,35396000,7245000
970,35205000,7367000
970,34875000,7447000
970,34634000,8231000
970,35953000,8474000
970,35596000,8345000
970,36556000,8430000
970,35667000,8544000
970,35493000,8306000
970,35984000,8455000
970,35111000,7226000
970,35255000,7357000
970,35434000,8137000
970,35598000,8096000
970,36477000,8524000
970,35477000,8510000
970,36210000,7037000
970,34942000,9424000
970,35648000,7990000
970,35219000,7575000
970,35056000,7511000
970,35319000,8175000
970,41921000,8325000
970,36116000,8703000
970,35620000,8457000
970,36378000,8457000
970,36557000,8394000
970,35874000,8361000
970,35509000,8381000
970,34352000,7333000
970,34484000,7678000
970,37313000,8322000
970,34298000,7675000
970,35874000,8720000
970,34601000,7392000
970,34599000,7125000
970,35601000,8812000
970,35215000,7977000
970,35488000,8433000
970,35840000,8660000
970,43516000,10148000
970,35779000,8494000
970,35932000,8757000
970,35550000,8420000
970,34954000,7916000
970,35062000,9242000
970,35783000,8600000
970,35621000,8319000
970,35644000,8008000
970,35538000,7464000
970,35020000,7032000
970,36038000,7705000
970,36156000,8025000
970,35087000,8161000
970,35290000,7927000
970,35913000,8385000
970,35805000,8355000
970,35433000,8557000
970,35791000,9052000
970,35658000,8369000
970,36464000,8721000
970,36064000,8030000
970,35702000,7400000
970,34181000,6957000
970,35651000,7387000
970,34875000,8108000
970,35470000,9537000
970,36270000,8481000
970,35459000,8731000
970,36362000,8203000
970,35029000,7565000
970,36066000,8488000
970,32434000,7586000
970,35419000,7529000
970,35567000,7587000
970,35463000,8273000
970,34759000,8336000
970,34582000,7492000
970,34278000,7333000
970,34995000,7064000
970,36201000,7935000
970,35846000,7831000
970,34730000,7438000
970,35653000,8082000
970,36452000,8534000
980,36477000,8411000
980,35777000,8383000
980,36409000,8846000
980,35741000,8368000
980,35500000,7758000
980,35766000,7320000
980,35538000,8582000
980,36258000,8366000
980,35732000,8725000
980,36353000,9594000
980,43180000,10847000
980,35277000,8325000
980,35623000,8814000
980,35257000,8359000
980,35967000,8237000
980,35319000,8213000
980,35986000,7551000
980,35177000,8702000
980,36738000,8655000
980,35889000,8495000
980,35613000,8673000
980,35544000,9027000
980,35630000,7925000
980,36267000,8371000
980,36499000,8627000
980,35382000,8721000
980,35811000,7470000
980,35001000,7631000
980,35474000,8488000
980,35641000,8895000
980,36203000,8543000
980,35979000,8439000
980,36419000,8683000
980,36283000,8582000
980,35458000,7775000
980,35462000,7822000
980,36148000,8326000
980,35978000,8469000
980,35513000,8070000
980,34975000,7907000
980,34370000,7645000
980,36122000,7837000
980,34308000,7703000
980,35475000,8426000
980,35501000,8610000
980,43148000,10503000
980,35387000,8034000
980,35845000,8479000
980,35535000,8984000
980,34413000,7791000
980,35221000,8531000
980,35934000,8941000
980,35261000,8105000
980,33895000,7497000
980,35529000,8171000
980,35618000,8059000
980,36024000,8365000
980,35640000,8936000
980,36622000,8304000
980,35455000,9253000
980,35450000,8470000
980,36010000,8329000
980,35630000,8266000
980,35576000,8804000
980,34215000,7400000
980,35341000,9493000
980,36394000,8310000
980,34685000,7495000
980,35634000,7929000
980,36211000,7447000
980,36091000,8816000
980,35166000,8847000
980,35414000,7949000
980,34520000,7891000
980,35301000,7391000
980,34695000,7171000
980,35563000,8202000
980,36127000,8411000
980,35446000,9312000
980,34969000,7731000
980,36875000,8318000
980,35932000,8273000
980,33884000,7456000
980,33490000,7343000
980,36094000,8000000
980,35289000,8539000
980,33946000,7737000
980,35465000,8203000
980,35554000,8657000
980,36200000,8307000
980,35906000,8501000
980,35979000,9440000
980,35441000,9000000
980,36736000,9210000
980,35408000,7790000
980,35581000,7744000
980,35373000,8119000
980,35361000,8497000
980,35644000,8872000
980,36192000,8350000
990,35580000,8686000
990,36048000,8569000
990,35178000,7555000
990,35792000,7514000
990,36826000,9312000
990,39737000,10866000
990,43838000,10039000
990,35403000,8360000
990,35352000,8103000
990,37276000,8672000
990,35373000,8601000
990,35855000,8251000
990,34899000,7286000
990,34387000,7527000
990,35315000,7544000
990,36194000,8474000
990,35521000,8592000
990,35267000,7365000
990,35827000,8563000
990,35406000,8878000
990,36317000,8564000
990,35480000,9575000
990,35740000,8648000
990,35651000,8467000
990,35422000,9216000
990,35864000,8832000
990,35485000,7752000
990,35496000,8258000
990,36364000,8817000
990,36052000,8532000
990,36094000,8312000
990,35054000,8545000
990,35952000,8323000
990,36167000,8349000
990,34914000,7480000
990,35177000,8245000
990,35309000,7412000
990,35418000,7858000
990,36607000,8529000
990,35584000,8210000
990,35083000,9183000
990,35604000,8302000
990,35010000,7442000
990,35515000,7851000
990,35566000,8261000
990,35846000,8409000
990,36043000,7626000
990,35601000,8007000
990,35660000,8449000
990,35590000,8362000
990,35836000,8884000
990,35589000,8406000
990,36814000,8738000
990,35653000,8321000
990,34551000,7232000
990,35967000,7516000
990,35734000,8208000
990,35587000,8156000
990,34980000,7549000
990,35491000,8314000
990,34959000,8296000
